add_info;annotation;brand;"<setup>FMANUFACTURER;Все бренды:;string</setup>";"<setup>FATT_STR_38;Бренд:;string</setup>";"<setup>FNUMBER;Код товара;string</setup>";"<setup>FSTATE;Остатки на складе;int</setup>";"<setup>FATT_STR_33;DIA:;string</setup>";"<setup>FATT_STR_29;Посадочный диаметр:;string</setup>";"<setup>FATT_STR_32;Вылет:;string</setup>";"<setup>FATT_STR_30;Кол-во отверстий:;string</setup>";img;img_full;"<setup>FATT_STR_60;Ссылка:;string</setup>";"<setup>FATT_STR_36;Модель:;string</setup>";"<setup>FNAME;Наименование;string</setup>";"<setup>FATT_STR_31;PCD:;string</setup>";"<setup>FATT_STR_62;Цена закупа;int</setup>";"<setup>FATT_STR_63;Цена продажи;int</setup>";"<setup>FPRICE;Стоимость;double</setup>";"<setup>FATT_STR_61;Продавец:;string</setup>";short_name;"<setup>FANNOTATION;Описания;string</setup>";title_short;"<setup>FATT_STR_34;Тип:;string</setup>";"<setup>FATT_STR_24;Вид товара:;string</setup>";"<setup>FATT_STR_28;Ширина обода:;string</setup>"
;"7.0x16"", 4x98.00, 4x100.00, ET31, ЦО 73,1мм.";RAYS;RAYS;RAYS;41451;4;73.1;16;31;4;https://static.baza.farpost.ru/drom/1535020696123_bulletin;https://static.baza.farpost.ru/drom/1535020696123_default;https://baza.drom.ru/chita/wheel/disc/new-rays-te37-65911304.html;TE37;7,0*16 4*100,0 ET31 73,1 RAYS TE37;100.0;17999;22999;5749;Replika777;"7.0x16"", 4x100.0, ET31, ЦО73.1";New! Rays te37;Rays TE37;Литой;Disk;7.0
(диповые);"8.25x15"", 4x100.00, 4x114.30, ET0, ЦО 73,1мм.";XXR;XXR;XXR;41452;4;73.1;15;0;4;https://static.baza.farpost.ru/drom/1536204622859_bulletin;https://static.baza.farpost.ru/drom/1536204622859_default;https://baza.drom.ru/chita/wheel/disc/new-dip-xxr-527-66245447.html;527;8,25*15 4*100,0 73,1 XXR 527 (диповые);100.0;15999;20999;5249;Replika777;"8.25x15"", 4x100.0, ЦО73.1";New! Дип XXR 527;XXR 527 (диповые);Литой;Disk;8.25
(диповые);"8.25x15"", 4x100.00, 4x114.30, ET0, ЦО 73,1мм.";XXR;XXR;XXR;41453;4;73.1;15;0;4;https://static.baza.farpost.ru/drom/1536204622859_bulletin;https://static.baza.farpost.ru/drom/1536204622859_default;https://baza.drom.ru/chita/wheel/disc/new-dip-xxr-527-66245447.html;527;8,25*15 4*114,3 73,1 XXR 527 (диповые);114.3;15999;20999;5249;Replika777;"8.25x15"", 4x114.3, ЦО73.1";New! Дип XXR 527;XXR 527 (диповые);Литой;Disk;8.25
(диповые);"9.5x17"", 5x114.30, ET12, ЦО 73,1мм.";Shogun;Shogun;Shogun;41454;4;73.1;17;12;5;https://static.baza.farpost.ru/drom/1528978101825_bulletin;https://static.baza.farpost.ru/drom/1528978101825_default;https://baza.drom.ru/chita/wheel/disc/dip-shogun-a1-64215942.html;A1;9,5*17 5*114,3 ET12 73,1 Shogun A1 (диповые);114.3;21999;26999;6749;Replika777;"9.5x17"", 5x114.3, ET12, ЦО73.1";Дип. Shogun A1;Shogun A1 (диповые);Литой;Disk;9.5
;"7.0x16"", 4x98.00, 4x100.00, ET31, ЦО 73,1мм.";RAYS;RAYS;RAYS;41455;4;73.1;16;31;4;https://static.baza.farpost.ru/drom/1535020513735_bulletin;https://static.baza.farpost.ru/drom/1535020513735_default;https://baza.drom.ru/chita/wheel/disc/new-rays-te37-65911209.html;TE37;7,0*16 4*98,0 ET31 73,1 RAYS TE37;98.0;17999;22999;5749;Replika777;"7.0x16"", 4x98.0, ET31, ЦО73.1";New! Rays te37;Rays TE37;Литой;Disk;7.0
;"7.0x16"", 4x98.00, 4x100.00, ET31, ЦО 73,1мм.";RAYS;RAYS;RAYS;41456;4;73.1;16;31;4;https://static.baza.farpost.ru/drom/1535020513735_bulletin;https://static.baza.farpost.ru/drom/1535020513735_default;https://baza.drom.ru/chita/wheel/disc/new-rays-te37-65911209.html;TE37;7,0*16 4*100,0 ET31 73,1 RAYS TE37;100.0;17999;22999;5749;Replika777;"7.0x16"", 4x100.0, ET31, ЦО73.1";New! Rays te37;Rays TE37;Литой;Disk;7.0
;"9.0x18"", 5x114.30, ET30, ЦО 73,1мм.";RAYS;RAYS;RAYS;41457;4;73.1;18;30;5;https://static.baza.farpost.ru/drom/1517821879538_bulletin;https://static.baza.farpost.ru/drom/1517821879538_default;https://baza.drom.ru/chita/wheel/disc/new-rota-grid-te37-66096503.html;Rota Grid TE37;9,0*18 5*114,3 ET30 73,1 RAYS Rota Grid TE37;114.3;26999;31999;7999;Replika777;"9.0x18"", 5x114.3, ET30, ЦО73.1";New! Rota Grid TE37;Rota Grid TE37;Литой;Disk;9.0
;"8.0x17"", 5x100.00, 5x114.30, ET35, ЦО 73,1мм.";Work;WORK;WORK;41458;4;73.1;17;35;5;https://static.baza.farpost.ru/drom/1494590370807_bulletin;https://static.baza.farpost.ru/drom/1494590370807_default;https://baza.drom.ru/chita/wheel/disc/new-work-emotion-cr-kiwami-60210649.html;Emotion CR Kiwami;8,0*17 5*100,0 ET35 73,1 WORK Emotion CR Kiwami;100.0;21999;26999;6749;Replika777;"8.0x17"", 5x100.0, ET35, ЦО73.1";New! Work Emotion Cr-Kiwami;Work Emotion CR Kiwami;Литой;Disk;8.0
;"8.0x17"", 5x100.00, 5x114.30, ET35, ЦО 73,1мм.";Work;WORK;WORK;41459;4;73.1;17;35;5;https://static.baza.farpost.ru/drom/1494590370807_bulletin;https://static.baza.farpost.ru/drom/1494590370807_default;https://baza.drom.ru/chita/wheel/disc/new-work-emotion-cr-kiwami-60210649.html;Emotion CR Kiwami;8,0*17 5*114,3 ET35 73,1 WORK Emotion CR Kiwami;114.3;21999;26999;6749;Replika777;"8.0x17"", 5x114.3, ET35, ЦО73.1";New! Work Emotion Cr-Kiwami;Work Emotion CR Kiwami;Литой;Disk;8.0
;"10.5x18"", 5x114.30, ET30, ЦО 73,1мм.";Weld;Weld;Weld;41460;4;73.1;18;30;5;https://static.baza.farpost.ru/drom/1506740120850_bulletin;https://static.baza.farpost.ru/drom/1506740120850_default;https://baza.drom.ru/chita/wheel/disc/komplekt-diskov-weld-61486059.html;;10,5*18 5*114,3 ET30 73,1 Weld;114.3;25999;30999;7749;Replika777;"10.5x18"", 5x114.3, ET30, ЦО73.1";Комплект дисков Weld;Weld;Литой;Disk;10.5
;"8.0x17"", 5x114.30, ET31, ЦО 73,1мм.";Vossen;VOSSEN;VOSSEN;41461;4;73.1;17;31;5;https://static.baza.farpost.ru/drom/1535093676943_bulletin;https://static.baza.farpost.ru/drom/1535093676943_default;https://baza.drom.ru/chita/wheel/disc/new-vossen-cv4-61916520.html;CV4;8,0*17 5*114,3 ET31 73,1 VOSSEN CV4;114.3;21999;26999;6749;Replika777;"8.0x17"", 5x114.3, ET31, ЦО73.1";New! Vossen CV4;Vossen CV4;Литой;Disk;8.0
;"8.0x17"", 5x100.00, ET30, ЦО 73,1мм.";RAYS;RAYS;RAYS;41462;4;73.1;17;30;5;https://static.baza.farpost.ru/drom/1517821879538_bulletin;https://static.baza.farpost.ru/drom/1517821879538_default;https://baza.drom.ru/chita/wheel/disc/komplekt-diskov-rays-te37-62851158.html;TE37;8,0*17 5*100,0 ET30 73,1 RAYS TE37;100.0;21999;26999;6749;Replika777;"8.0x17"", 5x100.0, ET30, ЦО73.1";Комплект дисков Rays te37;Rays TE37;Литой;Disk;8.0
;"9.5x18"", 5x114.30, ET20, ЦО 73,1мм.";Work;WORK;WORK;41463;4;73.1;18;20;5;https://static.baza.farpost.ru/drom/1524746219541_bulletin;https://static.baza.farpost.ru/drom/1524746219541_default;https://baza.drom.ru/chita/wheel/disc/new-komplekt-work-polka-62940283.html;полка;9,5*18 5*114,3 ET20 73,1 WORK полка;114.3;26999;31999;7999;Replika777;"9.5x18"", 5x114.3, ET20, ЦО73.1";New! Комплект Work полка;Work полка;Литой;Disk;9.5
;"8.5/9.5x18"", 5x100.00, 5x114.30, ET35/30, ЦО 73,1мм.";Work;WORK;WORK;41464;4;73.1;18;35;5;https://static.baza.farpost.ru/drom/1481772150991_bulletin;https://static.baza.farpost.ru/drom/1481772150991_default;https://baza.drom.ru/chita/wheel/disc/new-work-emotion-cr-kiwami-63194451.html;Emotion CR Kiwami;8,5*18 5*100,0 ET35 73,1 WORK Emotion CR Kiwami;100.0;26999;31999;7999;Replika777;"8.5x18"", 5x100.0, ET35, ЦО73.1";New! Work Emotion Cr-Kiwami;Work Emotion CR Kiwami;Литой;Disk;8.5
;"8.5/9.5x18"", 5x100.00, 5x114.30, ET35/30, ЦО 73,1мм.";Work;WORK;WORK;41465;4;73.1;18;35;5;https://static.baza.farpost.ru/drom/1481772150991_bulletin;https://static.baza.farpost.ru/drom/1481772150991_default;https://baza.drom.ru/chita/wheel/disc/new-work-emotion-cr-kiwami-63194451.html;Emotion CR Kiwami;8,5*18 5*114,3 ET35 73,1 WORK Emotion CR Kiwami;114.3;26999;31999;7999;Replika777;"8.5x18"", 5x114.3, ET35, ЦО73.1";New! Work Emotion Cr-Kiwami;Work Emotion CR Kiwami;Литой;Disk;8.5
;"8.5/9.5x18"", 5x100.00, 5x114.30, ET35/30, ЦО 73,1мм.";Work;WORK;WORK;41466;4;73.1;18;30;5;https://static.baza.farpost.ru/drom/1481772150991_bulletin;https://static.baza.farpost.ru/drom/1481772150991_default;https://baza.drom.ru/chita/wheel/disc/new-work-emotion-cr-kiwami-63194451.html;Emotion CR Kiwami;8,5*18 5*100,0 ET30 73,1 WORK Emotion CR Kiwami;100.0;26999;31999;7999;Replika777;"8.5x18"", 5x100.0, ET30, ЦО73.1";New! Work Emotion Cr-Kiwami;Work Emotion CR Kiwami;Литой;Disk;8.5
;"8.5/9.5x18"", 5x100.00, 5x114.30, ET35/30, ЦО 73,1мм.";Work;WORK;WORK;41467;4;73.1;18;30;5;https://static.baza.farpost.ru/drom/1481772150991_bulletin;https://static.baza.farpost.ru/drom/1481772150991_default;https://baza.drom.ru/chita/wheel/disc/new-work-emotion-cr-kiwami-63194451.html;Emotion CR Kiwami;8,5*18 5*114,3 ET30 73,1 WORK Emotion CR Kiwami;114.3;26999;31999;7999;Replika777;"8.5x18"", 5x114.3, ET30, ЦО73.1";New! Work Emotion Cr-Kiwami;Work Emotion CR Kiwami;Литой;Disk;8.5
;"8.5/9.5x18"", 5x100.00, 5x114.30, ET35/30, ЦО 73,1мм.";Work;WORK;WORK;41468;4;73.1;18;35;5;https://static.baza.farpost.ru/drom/1481772150991_bulletin;https://static.baza.farpost.ru/drom/1481772150991_default;https://baza.drom.ru/chita/wheel/disc/new-work-emotion-cr-kiwami-63194451.html;Emotion CR Kiwami;9,5*18 5*100,0 ET35 73,1 WORK Emotion CR Kiwami;100.0;26999;31999;7999;Replika777;"9.5x18"", 5x100.0, ET35, ЦО73.1";New! Work Emotion Cr-Kiwami;Work Emotion CR Kiwami;Литой;Disk;9.5
;"8.5/9.5x18"", 5x100.00, 5x114.30, ET35/30, ЦО 73,1мм.";Work;WORK;WORK;41469;4;73.1;18;35;5;https://static.baza.farpost.ru/drom/1481772150991_bulletin;https://static.baza.farpost.ru/drom/1481772150991_default;https://baza.drom.ru/chita/wheel/disc/new-work-emotion-cr-kiwami-63194451.html;Emotion CR Kiwami;9,5*18 5*114,3 ET35 73,1 WORK Emotion CR Kiwami;114.3;26999;31999;7999;Replika777;"9.5x18"", 5x114.3, ET35, ЦО73.1";New! Work Emotion Cr-Kiwami;Work Emotion CR Kiwami;Литой;Disk;9.5
;"8.5/9.5x18"", 5x100.00, 5x114.30, ET35/30, ЦО 73,1мм.";Work;WORK;WORK;41470;4;73.1;18;30;5;https://static.baza.farpost.ru/drom/1481772150991_bulletin;https://static.baza.farpost.ru/drom/1481772150991_default;https://baza.drom.ru/chita/wheel/disc/new-work-emotion-cr-kiwami-63194451.html;Emotion CR Kiwami;9,5*18 5*100,0 ET30 73,1 WORK Emotion CR Kiwami;100.0;26999;31999;7999;Replika777;"9.5x18"", 5x100.0, ET30, ЦО73.1";New! Work Emotion Cr-Kiwami;Work Emotion CR Kiwami;Литой;Disk;9.5
;"8.5/9.5x18"", 5x100.00, 5x114.30, ET35/30, ЦО 73,1мм.";Work;WORK;WORK;41471;4;73.1;18;30;5;https://static.baza.farpost.ru/drom/1481772150991_bulletin;https://static.baza.farpost.ru/drom/1481772150991_default;https://baza.drom.ru/chita/wheel/disc/new-work-emotion-cr-kiwami-63194451.html;Emotion CR Kiwami;9,5*18 5*114,3 ET30 73,1 WORK Emotion CR Kiwami;114.3;26999;31999;7999;Replika777;"9.5x18"", 5x114.3, ET30, ЦО73.1";New! Work Emotion Cr-Kiwami;Work Emotion CR Kiwami;Литой;Disk;9.5
(бронза);"8.5x18"", 5x114.30, ET35, ЦО 73,1мм.";Shogun;Shogun;Shogun;41472;4;73.1;18;35;5;https://static.baza.farpost.ru/drom/1531208250942_bulletin;https://static.baza.farpost.ru/drom/1531208250942_default;https://baza.drom.ru/chita/wheel/disc/new-bronza-shogun-a1-65080792.html;A1;8,5*18 5*114,3 ET35 73,1 Shogun A1 (бронза);114.3;26999;31999;7999;Replika777;"8.5x18"", 5x114.3, ET35, ЦО73.1";New! Бронза. Shogun A1;Shogun A1 (бронза);Литой;Disk;8.5
;"8.0/9.0x18"", 5x114.30, ET40/37, ЦО 73,1мм.";Vossen;VOSSEN;VOSSEN;41473;4;73.1;18;40;5;https://static.baza.farpost.ru/drom/1493794653448_bulletin;https://static.baza.farpost.ru/drom/1493794653448_default;https://baza.drom.ru/chita/wheel/disc/komplekt-diskov-vossen-cv3-53910137.html;CV3;8,0*18 5*114,3 ET40 73,1 VOSSEN CV3;114.3;25999;30999;7749;Replika777;"8.0x18"", 5x114.3, ET40, ЦО73.1";Комплект дисков Vossen CV3;Vossen CV3;Литой;Disk;8.0
;"8.0/9.0x18"", 5x114.30, ET40/37, ЦО 73,1мм.";Vossen;VOSSEN;VOSSEN;41474;4;73.1;18;37;5;https://static.baza.farpost.ru/drom/1493794653448_bulletin;https://static.baza.farpost.ru/drom/1493794653448_default;https://baza.drom.ru/chita/wheel/disc/komplekt-diskov-vossen-cv3-53910137.html;CV3;8,0*18 5*114,3 ET37 73,1 VOSSEN CV3;114.3;25999;30999;7749;Replika777;"8.0x18"", 5x114.3, ET37, ЦО73.1";Комплект дисков Vossen CV3;Vossen CV3;Литой;Disk;8.0
;"8.0/9.0x18"", 5x114.30, ET40/37, ЦО 73,1мм.";Vossen;VOSSEN;VOSSEN;41475;4;73.1;18;40;5;https://static.baza.farpost.ru/drom/1493794653448_bulletin;https://static.baza.farpost.ru/drom/1493794653448_default;https://baza.drom.ru/chita/wheel/disc/komplekt-diskov-vossen-cv3-53910137.html;CV3;9,0*18 5*114,3 ET40 73,1 VOSSEN CV3;114.3;25999;30999;7749;Replika777;"9.0x18"", 5x114.3, ET40, ЦО73.1";Комплект дисков Vossen CV3;Vossen CV3;Литой;Disk;9.0
;"8.0/9.0x18"", 5x114.30, ET40/37, ЦО 73,1мм.";Vossen;VOSSEN;VOSSEN;41476;4;73.1;18;37;5;https://static.baza.farpost.ru/drom/1493794653448_bulletin;https://static.baza.farpost.ru/drom/1493794653448_default;https://baza.drom.ru/chita/wheel/disc/komplekt-diskov-vossen-cv3-53910137.html;CV3;9,0*18 5*114,3 ET37 73,1 VOSSEN CV3;114.3;25999;30999;7749;Replika777;"9.0x18"", 5x114.3, ET37, ЦО73.1";Комплект дисков Vossen CV3;Vossen CV3;Литой;Disk;9.0
;"9.0x17"", 5x100.00, 5x114.30, ET28, ЦО 73,1мм.";Work;WORK;WORK;41477;4;73.1;17;28;5;https://static.baza.farpost.ru/drom/1506823139603_bulletin;https://static.baza.farpost.ru/drom/1506823139603_default;https://baza.drom.ru/chita/wheel/disc/new-work-emotion-cr-kiwami-57912413.html;Emotion CR Kiwami;9,0*17 5*100,0 ET28 73,1 WORK Emotion CR Kiwami;100.0;21999;26999;6749;Replika777;"9.0x17"", 5x100.0, ET28, ЦО73.1";New! Work Emotion Cr-Kiwami;Work Emotion CR Kiwami;Литой;Disk;9.0
;"9.0x17"", 5x100.00, 5x114.30, ET28, ЦО 73,1мм.";Work;WORK;WORK;41478;4;73.1;17;28;5;https://static.baza.farpost.ru/drom/1506823139603_bulletin;https://static.baza.farpost.ru/drom/1506823139603_default;https://baza.drom.ru/chita/wheel/disc/new-work-emotion-cr-kiwami-57912413.html;Emotion CR Kiwami;9,0*17 5*114,3 ET28 73,1 WORK Emotion CR Kiwami;114.3;21999;26999;6749;Replika777;"9.0x17"", 5x114.3, ET28, ЦО73.1";New! Work Emotion Cr-Kiwami;Work Emotion CR Kiwami;Литой;Disk;9.0
;"8.5/9.5x18"", 5x114.30, ET33/25, ЦО 73,1мм.";Work;WORK;WORK;41479;4;73.1;18;33;5;https://static.baza.farpost.ru/drom/1524398057634_bulletin;https://static.baza.farpost.ru/drom/1524398057634_default;https://baza.drom.ru/chita/wheel/disc/new-komplekt-diskov-work-t7r-62811665.html;T7R;8,5*18 5*114,3 ET33 73,1 WORK T7R;114.3;26999;31999;7999;Replika777;"8.5x18"", 5x114.3, ET33, ЦО73.1";New! Комплект дисков Work T7R;Work T7R;Литой;Disk;8.5
;"8.5/9.5x18"", 5x114.30, ET33/25, ЦО 73,1мм.";Work;WORK;WORK;41480;4;73.1;18;25;5;https://static.baza.farpost.ru/drom/1524398057634_bulletin;https://static.baza.farpost.ru/drom/1524398057634_default;https://baza.drom.ru/chita/wheel/disc/new-komplekt-diskov-work-t7r-62811665.html;T7R;8,5*18 5*114,3 ET25 73,1 WORK T7R;114.3;26999;31999;7999;Replika777;"8.5x18"", 5x114.3, ET25, ЦО73.1";New! Комплект дисков Work T7R;Work T7R;Литой;Disk;8.5
;"8.5/9.5x18"", 5x114.30, ET33/25, ЦО 73,1мм.";Work;WORK;WORK;41481;4;73.1;18;33;5;https://static.baza.farpost.ru/drom/1524398057634_bulletin;https://static.baza.farpost.ru/drom/1524398057634_default;https://baza.drom.ru/chita/wheel/disc/new-komplekt-diskov-work-t7r-62811665.html;T7R;9,5*18 5*114,3 ET33 73,1 WORK T7R;114.3;26999;31999;7999;Replika777;"9.5x18"", 5x114.3, ET33, ЦО73.1";New! Комплект дисков Work T7R;Work T7R;Литой;Disk;9.5
;"8.5/9.5x18"", 5x114.30, ET33/25, ЦО 73,1мм.";Work;WORK;WORK;41482;4;73.1;18;25;5;https://static.baza.farpost.ru/drom/1524398057634_bulletin;https://static.baza.farpost.ru/drom/1524398057634_default;https://baza.drom.ru/chita/wheel/disc/new-komplekt-diskov-work-t7r-62811665.html;T7R;9,5*18 5*114,3 ET25 73,1 WORK T7R;114.3;26999;31999;7999;Replika777;"9.5x18"", 5x114.3, ET25, ЦО73.1";New! Комплект дисков Work T7R;Work T7R;Литой;Disk;9.5
;"9.5x19"", 5x114.30, ET32, ЦО 73,1мм.";Vossen;VOSSEN;VOSSEN;41483;4;73.1;19;32;5;https://static.baza.farpost.ru/drom/1493273173001_bulletin;https://static.baza.farpost.ru/drom/1493273173001_default;https://baza.drom.ru/chita/wheel/disc/komplekt-diskov-vossen-vfs2-63830650.html;VFS2;9,5*19 5*114,3 ET32 73,1 VOSSEN VFS2;114.3;33000;43000;10750;Replika777;"9.5x19"", 5x114.3, ET32, ЦО73.1";Комплект дисков Vossen VFS2;Vossen VFS2;Литой;Disk;9.5
;"8.0x17"", 5x114.30, ET35, ЦО 73,1мм.";Weds;WEDS;WEDS;41484;4;73.1;17;35;5;https://static.baza.farpost.ru/drom/1500430604891_bulletin;https://static.baza.farpost.ru/drom/1500430604891_default;https://baza.drom.ru/chita/wheel/disc/komplekt-diskov-weds-64155315.html;;8,0*17 5*114,3 ET35 73,1 WEDS;114.3;21999;26999;6749;Replika777;"8.0x17"", 5x114.3, ET35, ЦО73.1";Комплект дисков Weds;Weds;Литой;Disk;8.0
;"7.0x15"", 4x100.00, ET18, ЦО 73,1мм.";Work;WORK;WORK;41485;4;73.1;15;18;4;https://static.baza.farpost.ru/drom/1531274059955_bulletin;https://static.baza.farpost.ru/drom/1531274059955_default;https://baza.drom.ru/chita/wheel/disc/new-work-equip-03-64427840.html;Equip 03;7,0*15 4*100,0 ET18 73,1 WORK Equip 03;100.0;14999;19999;4999;Replika777;"7.0x15"", 4x100.0, ET18, ЦО73.1";NEW! Work Equip 03;Work Equip 03;Литой;Disk;7.0
;"8.5x18"", 5x114.30, ET38, ЦО 73,1мм.";Work;WORK;WORK;41486;4;73.1;18;38;5;https://static.baza.farpost.ru/drom/1531193825341_bulletin;https://static.baza.farpost.ru/drom/1531193825341_default;https://baza.drom.ru/chita/wheel/disc/new-work-emotion-cr-kiwami-64841298.html;Emotion CR Kiwami;8,5*18 5*114,3 ET38 73,1 WORK Emotion CR Kiwami;114.3;26999;31999;7999;Replika777;"8.5x18"", 5x114.3, ET38, ЦО73.1";New! Work Emotion Cr-Kiwami;Work Emotion CR Kiwami;Литой;Disk;8.5
;"9.5x18"", 5x114.30, ET22, ЦО 73,1мм.";Cosmis Racing MRII;COSMIS RACING;COSMIS RACING;41487;4;73.1;18;22;5;https://static.baza.farpost.ru/drom/1520482943120_bulletin;https://static.baza.farpost.ru/drom/1520482943120_default;https://baza.drom.ru/chita/wheel/disc/new-cosmis-racing-mrii-65095247.html;MRII;9,5*18 5*114,3 ET22 73,1 COSMIS RACING MRII;114.3;25999;30999;7749;Replika777;"9.5x18"", 5x114.3, ET22, ЦО73.1";NEW! Cosmis Racing MRII;Cosmis Racing MRII;Литой;Disk;9.5
;"9.0x17"", 5x100.00, 5x114.30, ET30, ЦО 73,1мм.";RAYS;RAYS;RAYS;41488;4;73.1;17;30;5;https://static.baza.farpost.ru/drom/1491343937069_bulletin;https://static.baza.farpost.ru/drom/1491343937069_default;https://baza.drom.ru/chita/wheel/disc/komplekt-diskov-rays-ce28-52273850.html;CE28;9,0*17 5*100,0 ET30 73,1 RAYS CE28;100.0;21999;26999;6749;Replika777;"9.0x17"", 5x100.0, ET30, ЦО73.1";Комплект дисков Rays CE28;Rays CE28;Литой;Disk;9.0
;"9.0x17"", 5x100.00, 5x114.30, ET30, ЦО 73,1мм.";RAYS;RAYS;RAYS;41489;4;73.1;17;30;5;https://static.baza.farpost.ru/drom/1491343937069_bulletin;https://static.baza.farpost.ru/drom/1491343937069_default;https://baza.drom.ru/chita/wheel/disc/komplekt-diskov-rays-ce28-52273850.html;CE28;9,0*17 5*114,3 ET30 73,1 RAYS CE28;114.3;21999;26999;6749;Replika777;"9.0x17"", 5x114.3, ET30, ЦО73.1";Комплект дисков Rays CE28;Rays CE28;Литой;Disk;9.0
;"8.5x18"", 5x114.30, ET30, ЦО 73,1мм.";Work;WORK;WORK;41490;4;73.1;18;30;5;https://static.baza.farpost.ru/drom/1499419637885_bulletin;https://static.baza.farpost.ru/drom/1499419637885_default;https://baza.drom.ru/chita/wheel/disc/komplekt-diskov-work-cr-kai-55549107.html;Cr-Kai;8,5*18 5*114,3 ET30 73,1 WORK Cr-Kai;114.3;25999;30999;7749;Replika777;"8.5x18"", 5x114.3, ET30, ЦО73.1";Комплект дисков Work Cr-Kai;Work Cr-Kai;Литой;Disk;8.5
;"9.0x17"", 5x100.00, ET35, ЦО 73,1мм.";RAYS;RAYS;RAYS;41491;4;73.1;17;35;5;https://static.baza.farpost.ru/drom/1505891039388_bulletin;https://static.baza.farpost.ru/drom/1505891039388_default;https://baza.drom.ru/chita/wheel/disc/komplekt-diskov-rays-57318603.html;;9,0*17 5*100,0 ET35 73,1 RAYS;100.0;20999;25999;6499;Replika777;"9.0x17"", 5x100.0, ET35, ЦО73.1";Комплект дисков Rays;Rays;Литой;Disk;9.0
;"8.0x18"", 5x114.30, ET40, ЦО 73,1мм.";Vossen;VOSSEN;VOSSEN;41492;4;73.1;18;40;5;https://static.baza.farpost.ru/drom/1493273173001_bulletin;https://static.baza.farpost.ru/drom/1493273173001_default;https://baza.drom.ru/chita/wheel/disc/komplekt-diskov-vossen-vfs2-58125931.html;VFS2;8,0*18 5*114,3 ET40 73,1 VOSSEN VFS2;114.3;26999;31999;7999;Replika777;"8.0x18"", 5x114.3, ET40, ЦО73.1";Комплект дисков Vossen VFS2;Vossen VFS2;Литой;Disk;8.0
;"9.5x18"", 5x114.30, ET20, ЦО 73,1мм.";Weds Sport;WEDS;WEDS;41493;4;73.1;18;20;5;https://static.baza.farpost.ru/drom/1486715809632_bulletin;https://static.baza.farpost.ru/drom/1486715809632_default;https://baza.drom.ru/chita/wheel/disc/komplekt-diskov-weds-59797931.html;;9,5*18 5*114,3 ET20 73,1 WEDS;114.3;26999;31999;7999;Replika777;"9.5x18"", 5x114.3, ET20, ЦО73.1";Комплект дисков Weds;Weds;Литой;Disk;9.5
;"9.0x17"", 5x100.00, ET30, ЦО 73,1мм.";ProDrive;PRODRIVE;PRODRIVE;41494;4;73.1;17;30;5;https://static.baza.farpost.ru/drom/1504915851736_bulletin;https://static.baza.farpost.ru/drom/1504915851736_default;https://baza.drom.ru/chita/wheel/disc/new-prodrive-gc-05f-60269523.html;GC-05F;9,0*17 5*100,0 ET30 73,1 PRODRIVE GC-05F;100.0;21999;26999;6749;Replika777;"9.0x17"", 5x100.0, ET30, ЦО73.1";New! Prodrive GC-05F;Prodrive GC-05F;Литой;Disk;9.0
;"8.0x17"", 4x100.00, 4x114.30, ET35, ЦО 73,1мм.";RAYS;RAYS;RAYS;41495;4;73.1;17;35;4;https://static.baza.farpost.ru/drom/1506574996542_bulletin;https://static.baza.farpost.ru/drom/1506574996542_default;https://baza.drom.ru/chita/wheel/disc/komplekt-diskov-rays-61848208.html;;8,0*17 4*100,0 ET35 73,1 RAYS;100.0;21999;26999;6749;Replika777;"8.0x17"", 4x100.0, ET35, ЦО73.1";Комплект дисков Rays;Rays;Литой;Disk;8.0
;"8.0x17"", 4x100.00, 4x114.30, ET35, ЦО 73,1мм.";RAYS;RAYS;RAYS;41496;4;73.1;17;35;4;https://static.baza.farpost.ru/drom/1506574996542_bulletin;https://static.baza.farpost.ru/drom/1506574996542_default;https://baza.drom.ru/chita/wheel/disc/komplekt-diskov-rays-61848208.html;;8,0*17 4*114,3 ET35 73,1 RAYS;114.3;21999;26999;6749;Replika777;"8.0x17"", 4x114.3, ET35, ЦО73.1";Комплект дисков Rays;Rays;Литой;Disk;8.0
;"8.5x18"", 5x114.30, ET38, ЦО 73,1мм.";RAYS;RAYS;RAYS;41497;4;73.1;18;38;5;https://static.baza.farpost.ru/drom/1493243492975_bulletin;https://static.baza.farpost.ru/drom/1493243492975_default;https://baza.drom.ru/chita/wheel/disc/komplekt-diskov-rays-53748317.html;;8,5*18 5*114,3 ET38 73,1 RAYS;114.3;25999;30999;7749;Replika777;"8.5x18"", 5x114.3, ET38, ЦО73.1";Комплект дисков Rays;Rays;Литой;Disk;8.5
;"8.0/9.0x18"", 5x114.30, ET40/38, ЦО 73,1мм.";Vossen;VOSSEN;VOSSEN;41498;4;73.1;18;40;5;https://static.baza.farpost.ru/drom/1495683625253_bulletin;https://static.baza.farpost.ru/drom/1495683625253_default;https://baza.drom.ru/chita/wheel/disc/komplekt-diskov-vossen-vfs2-55276590.html;VFS2;8,0*18 5*114,3 ET40 73,1 VOSSEN VFS2;114.3;26999;31999;7999;Replika777;"8.0x18"", 5x114.3, ET40, ЦО73.1";Комплект дисков Vossen VFS2;Vossen VFS2;Литой;Disk;8.0
